# x      y    u(x,y)
0.461538 0 -0.00824107
0.5 0 -0.00789841
0.538462 0 -0.00734819
0.576923 0 -0.00652906
0.461538 0.0163934 -0.0158317
0.5 0.0163934 -0.015103
0.538462 0.0163934 -0.0139605
0.576923 0.0163934 -0.0122843
0.461538 0.0327869 -0.0228098
0.5 0.0327869 -0.02166
0.538462 0.0327869 -0.0198936
0.576923 0.0327869 -0.0173365
0.461538 0.0491803 -0.0292129
0.5 0.0491803 -0.0276146
0.538462 0.0491803 -0.0252026
0.576923 0.0491803 -0.0217531
0.461538 0.0655738 -0.0350774
0.5 0.0655738 -0.0330107
0.538462 0.0655738 -0.0299405
0.576923 0.0655738 -0.0255983
0.461538 0.0819672 -0.0404388
0.5 0.0819672 -0.0378906
0.538462 0.0819672 -0.0341576
0.576923 0.0819672 -0.0289322
0.461538 0.0983607 -0.0453315
0.5 0.0983607 -0.0422946
0.538462 0.0983607 -0.0379015
0.576923 0.0983607 -0.0318105
0.461538 0.114754 -0.0497881
0.5 0.114754 -0.0462611
0.538462 0.114754 -0.0412168
0.576923 0.114754 -0.0342845
0.461538 0.131148 -0.0538401
0.5 0.131148 -0.0498265
0.538462 0.131148 -0.0441449
0.576923 0.131148 -0.0364009
0.461538 0.147541 -0.0575172
0.5 0.147541 -0.0530245
0.538462 0.147541 -0.0467241
0.576923 0.147541 -0.038202
0.461538 0.163934 -0.0608475
0.5 0.163934 -0.0558872
0.538462 0.163934 -0.0489898
0.576923 0.163934 -0.0397261
0.461538 0.180328 -0.0638575
0.5 0.180328 -0.0584439
0.538462 0.180328 -0.0509743
0.576923 0.180328 -0.0410074
0.461538 0.196721 -0.0665721
0.5 0.196721 -0.0607221
0.538462 0.196721 -0.0527071
0.576923 0.196721 -0.0420769
0.461538 0.213115 -0.0690144
0.5 0.213115 -0.062747
0.538462 0.213115 -0.0542152
0.576923 0.213115 -0.0429622
0.461538 0.229508 -0.071206
0.5 0.229508 -0.064542
0.538462 0.229508 -0.0555231
0.576923 0.229508 -0.043688
0.461538 0.245902 -0.0731669
0.5 0.245902 -0.0661283
0.538462 0.245902 -0.0566529
0.576923 0.245902 -0.0442765
0.461538 0.262295 -0.0749156
0.5 0.262295 -0.0675255
0.538462 0.262295 -0.0576247
0.576923 0.262295 -0.0447472
0.461538 0.278689 -0.076469
0.5 0.278689 -0.0687513
0.538462 0.278689 -0.0584564
0.576923 0.278689 -0.0451179
0.461538 0.295082 -0.0778427
0.5 0.295082 -0.0698218
