# x      y    u(x,y)
0 0 0.000534301
0.0384615 0 0.00106714
0.0769231 0 0.00157494
0.115385 0 0.00204979
0 0.0163934 0.00106887
0.0384615 0.0163934 0.00211896
0.0769231 0.0163934 0.0031177
0.115385 0.0163934 0.00405139
0 0.0327869 0.00159818
0.0384615 0.0327869 0.00315155
0.0769231 0.0327869 0.00462546
0.115385 0.0327869 0.00600257
0 0.0491803 0.00211858
0.0384615 0.0491803 0.00416167
0.0769231 0.0491803 0.00609558
0.115385 0.0491803 0.00790118
0 0.0655738 0.00262756
0.0384615 0.0655738 0.0051466
0.0769231 0.0655738 0.00752572
0.115385 0.0655738 0.00974519
0 0.0819672 0.00312333
0.0384615 0.0819672 0.00610415
0.0769231 0.0819672 0.00891376
0.115385 0.0819672 0.0115327
0 0.0983607 0.00360454
0.0384615 0.0983607 0.00703247
0.0769231 0.0983607 0.0102578
0.115385 0.0983607 0.0132619
0 0.114754 0.00407017
0.0384615 0.114754 0.00793004
0.0769231 0.114754 0.0115563
0.115385 0.114754 0.0149312
0 0.131148 0.0045194
0.0384615 0.131148 0.00879559
0.0769231 0.131148 0.0128076
0.115385 0.131148 0.0165391
0 0.147541 0.00495158
0.0384615 0.147541 0.00962799
0.0769231 0.147541 0.0140105
0.115385 0.147541 0.018084
0 0.163934 0.00536614
0.0384615 0.163934 0.0104263
0.0769231 0.163934 0.0151638
0.115385 0.163934 0.0195648
0 0.180328 0.00576262
0.0384615 0.180328 0.0111897
0.0769231 0.180328 0.0162664
0.115385 0.180328 0.0209801
0 0.196721 0.00614061
0.0384615 0.196721 0.0119174
0.0769231 0.196721 0.0173173
0.115385 0.196721 0.0223289
0 0.213115 0.00649976
0.0384615 0.213115 0.0126089
0.0769231 0.213115 0.0183156
0.115385 0.213115 0.02361
0 0.229508 0.00683974
0.0384615 0.229508 0.0132633
0.0769231 0.229508 0.0192605
0.115385 0.229508 0.0248225
0 0.245902 0.00716028
0.0384615 0.245902 0.0138804
0.0769231 0.245902 0.0201513
0.115385 0.245902 0.0259654
0 0.262295 0.00746111
0.0384615 0.262295 0.0144595
0.0769231 0.262295 0.0209873
0.115385 0.262295 0.0270379
0 0.278689 0.00774201
0.0384615 0.278689 0.0150002
0.0769231 0.278689 0.0217678
0.115385 0.278689 0.0280392
0 0.295082 0.00800276
0.0384615 0.295082 0.0155021
0.0769231 0.295082 0.0224922
0.115385 0.295082 0.0289685
0 0.311475 0.00824317
0.0384615 0.311475 0.0159648
0.0769231 0.311475 0.02316
0.115385 0.311475 0.0298251
0 0.327869 0.00846307
0.0384615 0.327869 0.016388
0.0769231 0.327869 0.0237707
0.115385 0.327869 0.0306083
0 0.344262 0.0086623
0.0384615 0.344262 0.0167713
0.0769231 0.344262 0.0243239
0.115385 0.344262 0.0313177
0 0.360656 0.0088407
0.0384615 0.360656 0.0171145
0.0769231 0.360656 0.024819
0.115385 0.360656 0.0319525
0 0.377049 0.00899816
0.0384615 0.377049 0.0174174
0.0769231 0.377049 0.0252558
0.115385 0.377049 0.0325124
0 0.393443 0.00913455
0.0384615 0.393443 0.0176796
0.0769231 0.393443 0.0256338
0.115385 0.393443 0.0329968
0 0.409836 0.00924977
0.0384615 0.409836 0.017901
0.0769231 0.409836 0.0259529
0.115385 0.409836 0.0334055
0 0.42623 0.00934372
0.0384615 0.42623 0.0180814
0.0769231 0.42623 0.0262127
0.115385 0.42623 0.0337379
0 0.442623 0.00941633
0.0384615 0.442623 0.0182206
0.0769231 0.442623 0.0264129
0.115385 0.442623 0.0339939
0 0.459016 0.00946753
0.0384615 0.459016 0.0183186
0.0769231 0.459016 0.0265534
0.115385 0.459016 0.0341731
0 0.47541 0.00949727
0.0384615 0.47541 0.0183751
0.0769231 0.47541 0.0266341
0.115385 0.47541 0.0342754
0 0.491803 0.00950549
0.0384615 0.491803 0.0183901
0.0769231 0.491803 0.0266547
0.115385 0.491803 0.0343006
0 0.508197 0.00949217
0.0384615 0.508197 0.0183636
0.0769231 0.508197 0.0266152
0.115385 0.508197 0.0342485
0 0.52459 0.00945728
0.0384615 0.52459 0.0182955
0.0769231 0.52459 0.0265155
0.115385 0.52459 0.0341191
0 0.540984 0.00940081
0.0384615 0.540984 0.0181857
0.0769231 0.540984 0.0263557
0.115385 0.540984 0.0339123
0 0.557377 0.00932276
0.0384615 0.557377 0.0180343
0.0769231 0.557377 0.0261356
0.115385 0.557377 0.0336281
0 0.57377 0.00922314
0.0384615 0.57377 0.0178414
0.0769231 0.57377 0.0258554
0.115385 0.57377 0.0332667
0 0.590164 0.00910196
0.0384615 0.590164 0.0176068
0.0769231 0.590164 0.0255151
0.115385 0.590164 0.032828
0 0.606557 0.00895927
0.0384615 0.606557 0.0173307
0.0769231 0.606557 0.0251147
0.115385 0.606557 0.0323123
0 0.622951 0.0087951
0.0384615 0.622951 0.0170132
0.0769231 0.622951 0.0246545
0.115385 0.622951 0.0317196
0 0.639344 0.00860949
0.0384615 0.639344 0.0166544
0.0769231 0.639344 0.0241346
0.115385 0.639344 0.0310502
0 0.655738 0.00840251
0.0384615 0.655738 0.0162544
0.0769231 0.655738 0.023555
0.115385 0.655738 0.0303044
0 0.672131 0.00817423
0.0384615 0.672131 0.0158133
0.0769231 0.672131 0.0229162
0.115385 0.672131 0.0294823
0 0.688525 0.00792473
0.0384615 0.688525 0.0153313
0.0769231 0.688525 0.0222182
0.115385 0.688525 0.0285844
0 0.704918 0.0076541
0.0384615 0.704918 0.0148086
0.0769231 0.704918 0.0214614
0.115385 0.704918 0.027611
0 0.721311 0.00736243
0.0384615 0.721311 0.0142453
0.0769231 0.721311 0.020646
0.115385 0.721311 0.0265624
0 0.737705 0.00704983
0.0384615 0.737705 0.0136417
0.0769231 0.737705 0.0197723
0.115385 0.737705 0.0254391
0 0.754098 0.00671643
0.0384615 0.754098 0.012998
0.0769231 0.754098 0.0188408
0.115385 0.754098 0.0242415
0 0.770492 0.00636237
0.0384615 0.770492 0.0123145
0.0769231 0.770492 0.0178517
0.115385 0.770492 0.0229701
0 0.786885 0.00598778
0.0384615 0.786885 0.0115914
0.0769231 0.786885 0.0168055
0.115385 0.786885 0.0216254
0 0.803279 0.00559285
0.0384615 0.803279 0.0108292
0.0769231 0.803279 0.0157026
0.115385 0.803279 0.0202079
0 0.819672 0.00517774
0.0384615 0.819672 0.010028
0.0769231 0.819672 0.0145435
0.115385 0.819672 0.0187183
0 0.836066 0.00474269
0.0384615 0.836066 0.00918833
0.0769231 0.836066 0.0133286
0.115385 0.836066 0.017157
0 0.852459 0.00428793
0.0384615 0.852459 0.0083106
0.0769231 0.852459 0.0120586
0.115385 0.852459 0.0155247
0 0.868852 0.00381376
0.0384615 0.868852 0.00739529
0.0769231 0.868852 0.010734
0.115385 0.868852 0.0138222
0 0.885246 0.00332054
0.0384615 0.885246 0.00644297
0.0769231 0.885246 0.00935547
0.115385 0.885246 0.01205
0 0.901639 0.0028087
0.0384615 0.901639 0.00545431
0.0769231 0.901639 0.00792379
0.115385 0.901639 0.010209
0 0.918033 0.00227883
0.0384615 0.918033 0.0044301
0.0769231 0.918033 0.00643977
0.115385 0.918033 0.00829986
0 0.934426 0.00173169
0.0384615 0.934426 0.0033713
0.0769231 0.934426 0.00490432
0.115385 0.934426 0.00632351
0 0.95082 0.00116834
0.0384615 0.95082 0.00227904
0.0769231 0.95082 0.00331845
0.115385 0.95082 0.0042808
0 0.967213 0.000590338
0.0384615 0.967213 0.00115473
0.0769231 0.967213 0.00168327
0.115385 0.967213 0.00217265
